Adjective	Frequency	ComparativeFrequency	OddsRatio	LoggedOdds	Probability	Beta
airy	157	0	0	-Inf	0	-3.66356164612965
ajar	88	0	0	-Inf	0	-3.66356164612965
akin	582	67	1.96435177580413	0.675162305810214	0.662658120347835	0.638990447881092
albanian	247	0	0	-Inf	0	-3.66356164612965
alchemical	59	0	0	-Inf	0	-3.66356164612965
alcoholic	30	0	0	-Inf	0	-3.66356164612965
alert	288	19	1.0663780616551	0.064267917329315	0.516061451407863	0.0610524722215368
algebraic	40	0	0	-Inf	0	-3.66356164612965
algerian	283	0	0	-Inf	0	-3.66356164612965
alien	237	3	0.193551810913588	-1.64221004569335	0.162164565579635	-1.52275399691035
alike	14	0	0	-Inf	0	-3.66356164612965
alive	5078	43	0.128823199046575	-2.04931436470974	0.114121679245591	-1.87109048038163
allegorical	240	3	0.191101672704825	-1.65494967474007	0.160441108499881	-1.53393242762811
allergic	269	0	0	-Inf	0	-3.66356164612965
allied	1440	6	0.0631528689763028	-2.76219700008058	0.0594014941963256	-2.42305538033016
almighty	227	0	0	-Inf	0	-3.66356164612965
alone	3751	10	0.0403280275321455	-3.21070857949659	0.0387647227267454	-2.71960305595973
aloof	172	4	0.359459225029437	-1.02315452959048	0.26441339203951	-0.96342627399698
alphabetic	40	0	0	-Inf	0	-3.66356164612965
alpine	242	0	0	-Inf	0	-3.66356164612965
alternate	490	1	0.0308715244321701	-3.4779210593689	0.0299470144440889	-2.87408380472385
alternative	685	4	0.0886680179180453	-2.42285601930747	0.0814463330038967	-2.17112054840157
altruistic	214	19	1.47107675492884	0.385994618999601	0.595318114661802	0.366248645677338
amateur	117	6	0.816083900763903	-0.203238109739992	0.449364646875969	-0.193011311482001
amateurish	36	0	0	-Inf	0	-3.66356164612965
amatory	11	0	0	-Inf	0	-3.66356164612965
amazonian	126	1	0.120778243948051	-2.11379910946913	0.107762837653413	-1.9243731558408
ambidextrous	11	0	0	-Inf	0	-3.66356164612965
ambient	25	1	0.629066129727564	-0.463518893105953	0.386151377312574	-0.439568430426682
ambiguous	1094	59	0.860611974938018	-0.1501115440358	0.462542425035552	-0.14257983708528
ambitious	1234	250	3.83792981961094	1.34493311175155	0.793300019370596	1.25772957054494
ambulatory	82	0	0	-Inf	0	-3.66356164612965
amenable	210	45	4.11795708072055	1.41535718619105	0.804609537706555	1.32118661638408
american	56020	246	0.0658927970030818	-2.71972614537349	0.0618193473005441	-2.39273486181789
amiable	112	7	1.00650774760771	0.00648666364156885	0.501621660224206	0.00616232835274616
amicable	65	1	0.235897901247124	-1.44435618939857	0.190871673953878	-1.34720259096155
amoral	18	1	0.888094609667618	-0.118676999246718	0.47036552359204	-0.11273024116588
amorous	93	0	0	-Inf	0	-3.66356164612965
amorphous	161	8	0.78941261833112	-0.23646613116982	0.441157400056427	-0.224540563240437
amphibian	23	0	0	-Inf	0	-3.66356164612965
ample	787	8	0.155025579960379	-1.86416514367673	0.134218308797712	-1.71506903958328
anachronistic	153	4	0.405297855912574	-0.903133035486285	0.288407083386163	-0.852127629556863
anaerobic	128	0	0	-Inf	0	-3.66356164612965
anal	205	2	0.148739798327713	-1.90555681957913	0.129480843742197	-1.75032031459014
analogical	98	0	0	-Inf	0	-3.66356164612965
analogous	636	8	0.19230667860377	-1.64866389686167	0.161289609506312	-1.52841895696303
analytic	472	4	0.129028860603414	-2.04771917403545	0.114283049004127	-1.86976517090718
anarchic	89	2	0.347067625032282	-1.0582356332036	0.257646771834461	-0.99581806757187
anarchistic	12	1	1.37251150721785	0.316642278495983	0.578505732445252	0.300564246752743
anatomic	57	0	0	-Inf	0	-3.66356164612965
ancestral	641	1	0.0235870578676859	-3.74705711281139	0.0230435288199344	-3.01189562884733
ancient	4098	73	0.273659113967496	-1.29587205674858	0.214860562741186	-1.21330079414706
ancillary	169	1	0.0898639878115315	-2.40945799827526	0.0824543143149268	-2.16074289765336
angelic	125	5	0.629061625287649	-0.463526053650494	0.386149679989284	-0.439575196868816
anglican	12	2	3.01953508987635	1.10510287578667	0.75121500928836	1.03898575189174
angry	4449	41	0.140319988166166	-1.96382983469289	0.123053168954641	-1.79959386607368
angular	270	6	0.343115628940616	-1.06968777801117	0.255462464695798	-1.00637768634512
animate	56	0	0	-Inf	0	-3.66356164612965
animistic	26	0	0	-Inf	0	-3.66356164612965
annual	5722	6	0.0158298138728986	-4.14586016302956	0.0155831357346628	-3.18317057135469
annular	34	0	0	-Inf	0	-3.66356164612965
anomalous	200	1	0.0758646022173967	-2.57880507731405	0.0705150091015514	-2.28958439182572
anonymous	1490	6	0.0610244631710588	-2.79648045961098	0.0575146618096594	-2.44726303426757
answerable	41	1	0.377438463500082	-0.974347734176538	0.274014755287875	-0.918252871289442
antarctic	123	1	0.123748275418277	-2.08950581364437	0.110120992508056	-1.90436763082827
antecedent	152	0	0	-Inf	0	-3.66356164612965
anterior	183	3	0.251620086461281	-1.37983492244074	0.201035513238437	-1.28922664717018
anthropocentric	83	0	0	-Inf	0	-3.66356164612965
anti	257	1	0.0589721984309255	-2.83068915916733	0.0556881460328273	-2.47117567724678
antic	25	2	1.31283791159366	0.27219113879973	0.567630747063053	0.258425517063534
antique	54	1	0.284858473095631	-1.25576280768233	0.221704163579446	-1.17685050990773
antiquated	153	3	0.301945925269281	-1.19750733303933	0.23191894487233	-1.12371414634033
antiseptic	70	1	0.218803630443626	-1.51958061605082	0.17952328412739	-1.41436102127653
antisocial	354	2	0.085776347662271	-2.4560119787636	0.0790000149173922	-2.19666898780434
anxious	1492	57	0.5996268898706	-0.511447667410697	0.374854219860674	-0.484833106391087
apathetic	111	2	0.277016053214613	-1.28367982063069	0.216924487767624	-1.20223273575281
aphoristic	12	1	1.37251150721785	0.316642278495983	0.578505732445252	0.300564246752743
apologetic	139	8	0.921989808580586	-0.0812211090868663	0.479705877973145	-0.0771559169227442
apoplectic	17	0	0	-Inf	0	-3.66356164612965
apostate	11	0	0	-Inf	0	-3.66356164612965
apostolic	137	0	0	-Inf	0	-3.66356164612965
apparent	3945	198	0.797670641274548	-0.226059496961289	0.443724574991668	-0.214667191708495
appellate	357	0	0	-Inf	0	-3.66356164612965
applicable	1023	27	0.409224248072528	-0.893491989396066	0.290389729407684	-0.843157272210552
applied	747	5	0.101722309237087	-2.28550863678768	0.0923302617948499	-2.06331624129147
apposite	24	5	3.97310148173216	1.37954701935351	0.798918239719554	1.28896721164625
appreciable	96	0	0	-Inf	0	-3.66356164612965
appreciative	181	16	1.46403360773987	0.381195371382101	0.594161379593662	0.361705854896765
apprehensive	203	5	0.381243490111593	-0.964317026323429	0.276014687374774	-0.908953882156662
appropriate	7824	623	1.30676177282953	0.267552147814262	0.56649186241136	0.254026332983529
approximate	195	0	0	-Inf	0	-3.66356164612965
apt	623	124	3.75274798324916	1.32248836715188	0.789595408061935	1.23742590316608
aquamarine	37	0	0	-Inf	0	-3.66356164612965
aquatic	557	3	0.0817476702682117	-2.50411796785903	0.0755699989147589	-2.23339425505769
aqueous	39	0	0	-Inf	0	-3.66356164612965
arab	545	32	0.941755847567042	-0.060009223173047	0.485002194661616	-0.0570070937829285
arabesque	18	0	0	-Inf	0	-3.66356164612965
arabian	350	0	0	-Inf	0	-3.66356164612965
arabic	37	1	0.419376407871329	-0.868986414191593	0.295465251885	-0.820337657439473
arable	95	2	0.324675773630153	-1.12492821420557	0.245098295064617	-1.0572079511074
arbitrary	923	13	0.215649246953856	-1.53410204787743	0.177394299790194	-1.42726885614402
arboreal	24	0	0	-Inf	0	-3.66356164612965
arcane	219	6	0.425274436722126	-0.85502058499004	0.298380736905785	-0.807320849597905
arch	11	0	0	-Inf	0	-3.66356164612965
archaic	287	12	0.658792550459435	-0.417346588484791	0.397151862224706	-0.395914710468218
architectonic	30	0	0	-Inf	0	-3.66356164612965
architectural	886	1	0.017056466953943	-4.07122585367981	0.0167704227917912	-3.15405233159996
arctic	661	2	0.045813976274659	-3.08316607557814	0.0438070032663505	-2.63986139913855
ardent	260	70	5.5632486214793	1.71618222207352	0.8476364285931	1.58743278417337
arduous	219	16	1.1899689625695	0.17392722490893	0.543372523952716	0.165190208654848
argentine	21	1	0.754879962841304	-0.281196531987467	0.430160454746482	-0.266964602111705
arguable	95	1	0.160610368133848	-1.82877392081203	0.138384398884954	-1.68476769632691
argumentative	72	1	0.212640062379267	-1.54815439066103	0.175352991358421	-1.43974175935183
arid	297	6	0.31127846813262	-1.16706737150588	0.237385479665436	-1.09586108354364
aristocratic	372	5	0.205677508787957	-1.58144582817508	0.170590814947457	-1.4692195059859
arithmetical	17	0	0	-Inf	0	-3.66356164612965
aromatic	105	0	0	-Inf	0	-3.66356164612965
arrogant	508	10	0.303143787180697	-1.19354804088289	0.232624972134915	-1.12009467071277
arterial	68	0	0	-Inf	0	-3.66356164612965
artful	142	6	0.666065129424337	-0.406367821294633	0.399783368405578	-0.385528438348708
articulate	195	33	3.07564786083971	1.12351556551915	0.754640235333293	1.05591030332451
artificial	1600	13	0.123638371340101	-2.09039433440203	0.110033952643184	-1.90510078152135
artistic	2748	15	0.0828210997354394	-2.49107242233129	0.0764864110568908	-2.22347560806634
artless	23	2	1.43787067190741	0.363163319167723	0.589805968165821	0.344633727348247
arty	38	1	0.408041828311532	-0.896385589461426	0.289793825799081	-0.845850019936695
ascetic	153	3	0.301945925269281	-1.19750733303933	0.23191894487233	-1.12371414634033
aseptic	19	0	0	-Inf	0	-3.66356164612965
asexual	36	1	0.431358677691685	-0.840815336143218	0.301363092573922	-0.79407229638527
ashamed	889	13	0.224020726733651	-1.4960167013468	0.183020370358809	-1.39337595437809
ashen	53	2	0.592060822726161	-0.524145908284147	0.371883293825639	-0.496816351703291
ashy	26	0	0	-Inf	0	-3.66356164612965
asian	3305	17	0.0780118574856421	-2.55089444479958	0.07236641874014	-2.26870593059778
askew	80	1	0.191106584078466	-1.65492397475294	0.16044457031217	-1.5339098932768
asleep	1952	16	0.124731155870368	-2.08159461090783	0.110898640283371	-1.89783497922093
assiduous	29	4	2.41563545287573	0.881962379977344	0.707228709329015	0.832424218097662
assistant	321	1	0.0471771515765123	-3.05384558036242	0.0450517388633697	-2.62099860738335
associate	156	2	0.196068029700394	-1.62929358966539	0.163927155338738	-1.51140410844288
associative	126	1	0.120778243948051	-2.11379910946913	0.107762837653413	-1.9243731558408
assured	130	4	0.479283014530969	-0.735464011518834	0.323996834833484	-0.695561684065884
asthmatic	47	0	0	-Inf	0	-3.66356164612965
astrological	36	0	0	-Inf	0	-3.66356164612965
astronomical	400	1	0.0378357109599846	-3.27450188794614	0.0364563587092094	-2.75805146909401
astute	187	23	2.11742634779616	0.750201364316313	0.679222573868684	0.709367770598365
asymmetric	79	0	0	-Inf	0	-3.66356164612965
atavistic	43	1	0.359465058769548	-1.02313830050977	0.264416548590737	-0.963411273701543
atheist	12	3	5.03257477322129	1.61593173648825	0.83423330209863	1.49964576256743
atheistic	41	0	0	-Inf	0	-3.66356164612965
athletic	2374	30	0.193155366569837	-1.64426040578864	0.161886181784635	-1.52455417497704
atmospheric	625	3	0.0728096302463607	-2.61990704892435	0.0678681736196203	-2.32006498486101
atomic	1048	4	0.0578338238704082	-2.85018148639023	0.0546719367119549	-2.48469171607493
atonal	20	0	0	-Inf	0	-3.66356164612965
atrocious	75	4	0.850567996085012	-0.16185092197624	0.459625367932678	-0.153725619589308
attic	30	0	0	-Inf	0	-3.66356164612965
attributable	479	1	0.0315820268652379	-3.45516709028774	0.0306151387313417	-2.86160791379482
atypical	258	3	0.177611499978928	-1.7281566983868	0.150823510115268	-1.5978499067593
auburn	389	0	0	-Inf	0	-3.66356164612965
audacious	123	20	2.93169284700126	1.07558001966957	0.745656632164766	1.01180785633555
audible	288	4	0.212632891414884	-1.54818811471669	0.175348114767683	-1.43977167149037
audio	51	1	0.301950163631837	-1.19749329631138	0.231921445279853	-1.12370131613506
audiovisual	94	0	0	-Inf	0	-3.66356164612965
auditory	728	0	0	-Inf	0	-3.66356164612965
august	55	1	0.279583259967172	-1.27445514177689	0.218495559229452	-1.19385163780056
aural	211	0	0	-Inf	0	-3.66356164612965
auricular	16	0	0	-Inf	0	-3.66356164612965
auspicious	120	14	1.99406675849017	0.690176150663349	0.66600611119831	0.653087142732324
australian	1014	4	0.059781113860259	-2.81706548964254	0.0564089254643404	-2.46168164249936
austrian	44	0	0	-Inf	0	-3.66356164612965
authentic	1376	71	0.821364257748694	-0.196788592225894	0.450961005880255	-0.186890259117287
authoritarian	1284	21	0.250981461941892	-1.38237619938311	0.200627642836765	-1.29151636623153
authoritative	574	37	1.04024981563306	0.0394608916475995	0.50986394296538	0.0374873727450639
autochthonous	56	0	0	-Inf	0	-3.66356164612965
autocratic	288	15	0.829531475737727	-0.186894224637277	0.453411972813003	-0.17749906229183
automatic	1245	15	0.18408009067036	-1.69238434069561	0.155462533422164	-1.56668554646801
automotive	365	0	0	-Inf	0	-3.66356164612965
autonomous	1185	30	0.392090456474172	-0.936262709500154	0.281655875629837	-0.882919840346329
autumnal	37	0	0	-Inf	0	-3.66356164612965
auxiliary	24	0	0	-Inf	0	-3.66356164612965
available	15414	91	0.0894099216140508	-2.41452362293756	0.082071881153407	-2.16467016729549
avaricious	18	0	0	-Inf	0	-3.66356164612965
average	677	7	0.157718367952823	-1.84694431777654	0.1362320684535	-1.70034305813275
averse	85	5	0.94360002762649	-0.0580529021708623	0.485490849050258	-0.0551487467368233
avian	157	0	0	-Inf	0	-3.66356164612965
avid	265	8	0.469951769381928	-0.755125207879979	0.319705570734153	-0.713978688808318
avuncular	27	0	0	-Inf	0	-3.66356164612965
awake	887	10	0.172125541463725	-1.75953117617951	0.146849066396743	-1.62507166241833
aware	6470	276	0.672463937195757	-0.396806793931736	0.402079783151131	-0.376481508280344
awash	131	1	0.116132810110005	-2.1530208280494	0.104049275371234	-1.95649553666731
awesome	641	16	0.386469120750008	-0.950703308713003	0.278743402911814	-0.896325307613501
awful	1868	21	0.171603872558821	-1.76256652482381	0.146469192000905	-1.62769963139289
awkward	905	22	0.376116328554118	-0.9778567989893	0.273317248512924	-0.921504770945967
axial	96	0	0	-Inf	0	-3.66356164612965
axiomatic	48	3	1.00650766858128	0.00648658512609325	0.501621640595544	0.00616225376312128
aztec	24	0	0	-Inf	0	-3.66356164612965
b	18469	18468	295383.582158099	12.596030069194	0.999996614582953	3.66342970993909
back	47	0	0	-Inf	0	-3.66356164612965
bad	16170	69	0.0645040813846742	-2.74102677990056	0.0605954289069228	-2.40798719126144
baggy	195	0	0	-Inf	0	-3.66356164612965
bald	540	14	0.401812214732941	-0.911770427031166	0.286637689777507	-0.860160540244131
baleful	36	1	0.431358677691685	-0.840815336143218	0.301363092573922	-0.79407229638527
ballistic	286	1	0.0529712096804346	-2.93800672660067	0.0503064178711123	-2.5445852405715
banal	158	9	0.911934018363414	-0.0921876398107997	0.476969398318471	-0.0875722086529048
bandy	20	0	0	-Inf	0	-3.66356164612965
bankrupt	275	1	0.0550979129677971	-2.89864344071309	0.0522206634006286	-2.5179460794177
baptismal	104	0	0	-Inf	0	-3.66356164612965
baptist	19	1	0.838755851583798	-0.175835614167618	0.456154008081792	-0.167001824480752
bar	1582	45	0.441948900746138	-0.816561012759328	0.306494148660505	-0.771431889546112
barbarian	19	1	0.838755851583798	-0.175835614167618	0.456154008081792	-0.167001824480752
barbaric	178	7	0.618022870845935	-0.481229814367901	0.381961764559496	-0.456301080574778
barbarous	81	10	2.12645872411057	0.754458025276553	0.680149303655213	0.713353960518449
barbed	250	0	0	-Inf	0	-3.66356164612965
barometric	20	1	0.794610646982486	-0.229903036518885	0.44277606862445	-0.218313914091959
baronial	11	0	0	-Inf	0	-3.66356164612965
barren	372	4	0.164094350842157	-1.80731370657215	0.1409631021089	-1.66632365343951
basal	154	1	0.0986744803264994	-2.31592892396344	0.0898122984500156	-2.08745946145417
bashful	46	1	0.335500519128835	-1.09213177524273	0.251217063807423	-1.02705109281555
basic	10252	465	0.716918313776273	-0.332793372660405	0.417561108192415	-0.315868097876527
basque	93	0	0	-Inf	0	-3.66356164612965
bass	40	3	1.22413291748074	0.202232770907397	0.550386583400469	0.192057198752175
bawdy	55	0	0	-Inf	0	-3.66356164612965
beaten	114	1	0.133604574545133	-2.01287077785851	0.117858182249082	-1.84072751703456
beatific	48	2	0.656415919946474	-0.420960666637895	0.396286893914715	-0.399333229426331
beautiful	7499	542	1.17650241785161	0.162545984305656	0.540547259769605	0.154385504711339
bedraggled	38	1	0.408041828311532	-0.896385589461426	0.289793825799081	-0.845850019936695
beige	131	1	0.116132810110005	-2.1530208280494	0.104049275371234	-1.95649553666731
belgian	65	0	0	-Inf	0	-3.66356164612965
bellicose	49	3	0.984626869099543	-0.0154925226747651	0.496126946797956	-0.0147178678387015
beneficial	1382	104	1.22867303580055	0.205934754342989	0.551302508741129	0.195570503730872
benighted	44	0	0	-Inf	0	-3.66356164612965
benign	626	60	1.6005631882609	0.470355559973915	0.615467909215181	0.446028304031244
bestial	31	3	1.61760713982128	0.480947983110434	0.617971702175188	0.456034871889251
biannual	25	0	0	-Inf	0	-3.66356164612965
biblical	1169	10	0.130237738186155	-2.0383937433855	0.115230392497038	-1.86201059450118
big	32304	61	0.0283829976044173	-3.56196498899375	0.0275996371687732	-2.91905396090354
bilateral	1158	8	0.105005144540128	-2.25374593440459	0.0950268377110845	-2.03795142250326
bilingual	631	2	0.0479993521717356	-3.0365677645875	0.0458009368729743	-2.60979178795783
bilious	12	1	1.37251150721785	0.316642278495983	0.578505732445252	0.300564246752743
binary	68	0	0	-Inf	0	-3.66356164612965
binocular	44	0	0	-Inf	0	-3.66356164612965
binomial	46	0	0	-Inf	0	-3.66356164612965
biographical	325	2	0.0934781747877402	-2.37002729466534	0.0854870055416384	-2.13002461129665
biological	3784	14	0.0560252901184826	-2.88195208093314	0.0530529814415683	-2.50654916899263
bipartisan	759	5	0.100103144961854	-2.30155417495416	0.0909943266868174	-2.07606928694832
biracial	33	0	0	-Inf	0	-3.66356164612965
bisexual	458	2	0.0662119362286078	-2.71489452672418	0.0621001641219774	-2.38926252344923
biting	75	6	1.31284171055614	0.272194032498141	0.567631457251978	0.258428261090874
bittersweet	174	2	0.175548646995627	-1.73983908362823	0.149333375053666	-1.60799831796057
bizarre	1112	84	1.23371678660178	0.210031390715676	0.552315671351815	0.199458194216813
black	25799	250	0.147084620888584	-1.91674720552434	0.128224734435586	-1.75981510813384
bland	227	6	0.409879227598308	-0.891892729510509	0.290719388990876	-0.841668858615882
blank	770	3	0.059043376029103	-2.82948291826	0.0557516126020134	-2.47033664190024
blase	51	5	1.64105474585609	0.495339172828805	0.621363395980702	0.469625976315862
blatant	327	45	2.40938628538988	0.879372061707694	0.706692079954312	0.830012041627348
bleak	571	47	1.35422585645391	0.30322996741387	0.575231918696932	0.287852559140141
bleary	24	0	0	-Inf	0	-3.66356164612965
blessed	346	4	0.176570283158678	-1.73403627700627	0.150072023478826	-1.60295927029441
blind	1901	12	0.0958756756175483	-2.34470297246115	0.0874877303609466	-2.11015890058595
blithe	33	1	0.471798838335388	-0.751202574208737	0.320559322406447	-0.710305423450376
blonde	1020	23	0.348244486934036	-1.05485049721842	0.25829476056376	-0.992695359494355
blue	6022	62	0.156897027387524	-1.85216556532751	0.135618835275102	-1.70481154802236
bluish	64	0	0	-Inf	0	-3.66356164612965
blunt	570	40	1.13945951160593	0.130554037353102	0.532592229684508	0.124009149294433
bodiless	17	0	0	-Inf	0	-3.66356164612965
bodily	542	2	0.05591135721738	-2.88398774920012	0.0529508057993826	-2.50794232862716
bogus	230	1	0.0659256103319988	-2.71922828881069	0.0618482281436744	-2.39237728290092
bohemian	111	2	0.277016053214613	-1.28367982063069	0.216924487767624	-1.20223273575281
boisterous	111	4	0.564391500532057	-0.572007118415139	0.360773821859876	-0.54194547756686
bold	1340	198	2.61859779894505	0.962638983264705	0.723649862305356	0.907397761199915
bombastic	30	2	1.07840148600538	0.0754798391473044	0.518861006050392	0.0717025272717098
boreal	44	0	0	-Inf	0	-3.66356164612965
botanical	265	2	0.114805379309821	-2.16451693809499	0.102982441097384	-1.96586872579963
bottom	110	1	0.138507606118941	-1.97683003703638	0.121657163618871	-1.81052815584972
bountiful	93	6	1.04121551899487	0.0403887989396683	0.510095827366422	0.0383688504178689
bourgeois	763	1	0.0198101662240155	-3.92156002739242	0.0194253468734925	-3.09162405906487
bovine	112	0	0	-Inf	0	-3.66356164612965
brackish	47	0	0	-Inf	0	-3.66356164612965
brash	154	19	2.12491428340114	0.753731464339818	0.679991222379512	0.712673613406093
brave	948	146	2.74921878060965	1.01131679154187	0.733277768378886	0.952481132501716
brazen	142	21	2.62035038343496	0.963308042966875	0.723783641336061	0.908018225496896
brazilian	194	5	0.399398664849766	-0.91779520089593	0.28540735022971	-0.865761632772454
breathtaking	202	2	0.150970986378139	-1.89066760382021	0.131168368416664	-1.73766355259194
bridal	112	0	0	-Inf	0	-3.66356164612965
brief	3544	97	0.424683664710989	-0.856410705527222	0.29808979721624	-0.808616885246797
bright	4608	476	1.74029152710804	0.554052643507423	0.635075323151713	0.525022988912215
brilliant	1762	85	0.765173275093474	-0.267652967413459	0.4334833785952	-0.254121943713885
brisk	251	9	0.56146953584876	-0.577197761219819	0.359577643340678	-0.546836133770207
british	7570	18	0.0359320979982534	-3.32612428829358	0.0346857656671567	-2.7884507198851
brittle	264	6	0.351095485783964	-1.04669705324169	0.259859861481399	-0.985171412455022
broad	7952	2947	8.96086679424015	2.19286696273637	0.899607130518175	1.98890056424979
broken	1968	3	0.0230408949287611	-3.77048460151465	0.0225219686162845	-3.02303817641601
bronchial	22	0	0	-Inf	0	-3.66356164612965
brown	2456	67	0.423298415239744	-0.85967787528522	0.297406651133271	-0.811662601623735
brusque	46	2	0.686253283203164	-0.376508501902935	0.406969279193678	-0.357269037916666
brutal	1236	65	0.838008101820501	-0.176727510503231	0.455932757309652	-0.16784848302768
